0.99095490,0.98118121,0.97062936,0.95924811,0.94698487,0.93378609,0.91959773,0.90436592,0.88803769,0.87056184,0.85189007,0.83197814,0.81078735,0.78828617,0.76445201,0.73927330,0.71275159,0.68490394,0.65576532,0.62539099,0.59385897,0.56127215,0.52776021,0.49348097,0.45862112,0.42339603,0.38804842,0.35284578,0.31807623,0.28404282,0.25105608,0.21942507,0.18944699,0.16139582,0.13551058,0.11198399,0.09095230,0.07248743,0.05659227,0.04319996,0.03217761,0.02333459,0.01643487,0.01121244,0.00738830,0.00468737,0.00285337,0.00166035,0.00091976,0.00048288,0.00023910,0.00011107,0.00004812,0.00001932,0.00000714,0.00000241,0.00000074,0.00000020,0.00000005,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000
0.99995140,0.99984965,0.99973867,0.99961762,0.99948559,0.99934159,0.99918453,0.99901323,0.99882640,0.99862264,0.99840042,0.99815807,0.99789378,0.99760556,0.99729125,0.99694852,0.99657479,0.99616729,0.99572297,0.99523853,0.99471038,0.99413459,0.99350691,0.99282271,0.99207693,0.99126411,0.99037828,0.98941297,0.98836115,0.98721519,0.98596679,0.98460698,0.98312600,0.98151330,0.97975743,0.97784603,0.97576571,0.97350200,0.97103931,0.96836079,0.96544831,0.96228236,0.95884197,0.95510466,0.95104632,0.94664118,0.94186177,0.93667880,0.93106117,0.92497595,0.91838836,0.91126177,0.90355781,0.89523639,0.88625587,0.87657323,0.86614429,0.85492399,0.84286680,0.82992710,0.81605978,0.80122078,0.78536787,0.76620282
0.00904510,0.00986290,0.01075423,0.01172564,0.01278422,0.01393770,0.01519444,0.01656355,0.01805490,0.01967917,0.02144796,0.02337383,0.02547036,0.02775226,0.03023541,0.03293695,0.03587538,0.03907062,0.04254411,0.04631889,0.05041969,0.05487300,0.05970712,0.06495230,0.07064070,0.07680651,0.08348592,0.09071714,0.09854036,0.10699767,0.11613297,0.12599179,0.13662104,0.14806873,0.16038355,0.17361441,0.18780979,0.20301707,0.21928159,0.23664564,0.25514732,0.27481907,0.29568624,0.31776529,0.34106191,0.36556904,0.39126468,0.41810970,0.44604565,0.47499268,0.50484763,0.53548253,0.56674359,0.59845085,0.63039878,0.66235794,0.69407788,0.72529146,0.75572072,0.78508415,0.81310545,0.83952329,0.86410180,1.00000000
0.00000044,0.00000052,0.00000062,0.00000074,0.00000088,0.00000105,0.00000125,0.00000148,0.00000177,0.00000210,0.00000250,0.00000297,0.00000353,0.00000419,0.00000498,0.00000592,0.00000704,0.00000837,0.00000994,0.00001181,0.00001402,0.00001665,0.00001977,0.00002346,0.00002784,0.00003303,0.00003918,0.00004646,0.00005507,0.00006526,0.00007730,0.00009152,0.00010831,0.00012812,0.00015148,0.00017899,0.00021136,0.00024942,0.00029411,0.00034653,0.00040794,0.00047978,0.00056370,0.00066155,0.00077547,0.00090782,0.00106128,0.00123880,0.00144364,0.00167941,0.00194998,0.00225953,0.00261249,0.00301350,0.00346734,0.00397882,0.00455266,0.00519336,0.00590500,0.00669102,0.00755402,0.00849547,0.00951547,0.00000000
0.00000029,0.00000035,0.00000042,0.00000049,0.00000059,0.00000070,0.00000083,0.00000099,0.00000117,0.00000139,0.00000166,0.00000197,0.00000234,0.00000278,0.00000331,0.00000393,0.00000467,0.00000554,0.00000658,0.00000781,0.00000927,0.00001100,0.00001304,0.00001547,0.00001834,0.00002173,0.00002574,0.00003048,0.00003608,0.00004268,0.00005047,0.00005965,0.00007044,0.00008314,0.00009804,0.00011553,0.00013602,0.00015998,0.00018797,0.00022060,0.00025858,0.00030268,0.00035377,0.00041282,0.00048088,0.00055910,0.00064868,0.00075091,0.00086711,0.00099861,0.00114671,0.00131260,0.00149734,0.00170171,0.00192617,0.00217068,0.00243463,0.00271667,0.00301462,0.00332528,0.00364440,0.00396663,0.00428552,0.00820910
0.99095490,0.99013710,0.98924577,0.98827436,0.98721578,0.98606230,0.98480556,0.98343645,0.98194510,0.98032083,0.97855204,0.97662617,0.97452964,0.97224774,0.96976459,0.96706305,0.96412462,0.96092938,0.95745589,0.95368111,0.94958031,0.94512700,0.94029288,0.93504770,0.92935930,0.92319349,0.91651408,0.90928286,0.90145964,0.89300233,0.88386703,0.87400821,0.86337896,0.85193127,0.83961645,0.82638559,0.81219021,0.79698293,0.78071841,0.76335436,0.74485268,0.72518093,0.70431376,0.68223471,0.65893809,0.63443096,0.60873532,0.58189030,0.55395435,0.52500732,0.49515237,0.46451747,0.43325641,0.40154915,0.36960122,0.33764206,0.30592212,0.27470854,0.24427928,0.21491585,0.18689455,0.16047671,0.13589820,0.00000000
0.00004831,0.00005265,0.00005739,0.00006254,0.00006816,0.00007427,0.00008092,0.00008815,0.00009602,0.00010458,0.00011389,0.00012400,0.00013499,0.00014693,0.00015989,0.00017395,0.00018921,0.00020574,0.00022366,0.00024307,0.00026406,0.00028676,0.00031129,0.00033776,0.00036630,0.00039705,0.00043013,0.00046566,0.00050379,0.00054462,0.00058828,0.00063488,0.00068448,0.00073718,0.00079300,0.00085196,0.00091403,0.00097913,0.00104713,0.00111781,0.00119090,0.00126603,0.00134270,0.00142034,0.00149822,0.00157549,0.00165115,0.00172405,0.00179290,0.00185624,0.00191253,0.00196008,0.00199716,0.00202200,0.00203290,0.00202823,0.00200663,0.00196702,0.00190873,0.00183166,0.00173631,0.00162393,0.00149651,0.00000000
0.00009690,0.00010566,0.00011519,0.00012558,0.00013690,0.00014923,0.00016266,0.00017729,0.00019321,0.00021055,0.00022943,0.00024997,0.00027231,0.00029663,0.00032306,0.00035181,0.00038305,0.00041700,0.00045387,0.00049390,0.00053734,0.00058446,0.00063554,0.00069090,0.00075084,0.00081571,0.00088585,0.00096164,0.00104345,0.00113169,0.00122675,0.00132905,0.00143900,0.00155701,0.00168347,0.00181878,0.00196328,0.00211729,0.00228109,0.00245488,0.00263879,0.00283283,0.00303693,0.00325084,0.00347418,0.00370635,0.00394656,0.00419379,0.00444672,0.00470380,0.00496316,0.00522262,0.00547971,0.00573167,0.00597544,0.00620777,0.00642520,0.00662417,0.00680111,0.00695253,0.00707514,0.00716597,0.00722251,0.00000000
